%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82549.915,300.964,0.956,25.018,299.044,0.432,282.467,284.148,287.934,287.946,288.754,285.550,284.441,285.042,285.953,287.363,289.045,283.800,289.536,288.148,287.094,287.305,0.016,-0.052,1.099,-0.000,535.048,336.269
82545.883,300.964,0.955,25.016,298.965,0.272,282.142,284.595,285.794,287.632,286.915,284.094,284.119,284.506,285.841,287.676,291.053,284.225,290.897,289.509,287.925,285.951,0.016,-0.052,1.109,-0.000,535.048,336.269
82553.946,300.962,0.956,25.024,299.202,0.432,283.117,284.483,286.971,287.214,287.889,284.406,283.798,284.398,286.177,286.841,288.834,283.268,289.012,287.101,286.056,284.259,0.005,-0.071,1.109,-0.000,535.048,336.269
82553.946,300.965,0.956,25.021,299.123,0.592,281.709,283.144,286.329,287.005,287.132,283.886,282.943,284.290,285.777,287.676,289.257,283.481,289.536,286.369,285.433,284.823,0.016,-0.013,1.119,-0.001,535.048,336.269
82545.883,300.965,0.955,25.026,299.202,0.272,280.194,283.144,284.295,285.541,285.510,281.494,281.980,280.537,283.540,284.647,287.461,281.033,287.965,285.845,285.017,284.485,0.016,-0.052,1.099,-0.001,535.048,336.269
82545.883,300.964,0.955,25.026,299.202,0.112,282.251,283.144,286.650,287.737,287.673,284.094,284.012,284.398,284.994,287.361,289.424,282.310,288.908,286.892,285.225,283.469,0.005,-0.052,1.119,0.000,535.048,336.269
82541.852,300.961,0.955,25.033,299.361,0.432,279.869,284.037,283.332,285.227,285.077,280.870,281.659,282.360,284.100,284.334,288.157,282.629,288.279,287.834,286.159,285.500,0.016,-0.052,1.129,-0.000,535.048,336.269
82541.852,300.965,0.955,25.033,299.361,0.592,283.658,285.935,288.684,287.841,289.403,285.446,284.761,285.363,287.008,288.196,290.375,284.013,290.793,286.264,285.121,283.131,0.016,-0.052,1.139,-0.001,535.048,336.269
82545.883,300.964,0.955,25.036,299.440,0.272,280.302,281.915,284.616,285.123,285.834,282.222,281.766,281.824,283.540,285.691,287.206,281.672,287.757,286.682,285.121,283.695,0.016,-0.032,1.119,-0.000,535.048,336.269
82541.852,300.964,0.955,25.040,299.519,0.272,281.493,282.809,286.008,287.318,287.889,283.574,284.119,284.826,286.001,286.839,290.270,282.523,290.270,286.891,286.057,281.101,0.026,-0.032,1.139,-0.001,535.048,336.269
82545.883,300.961,0.955,25.042,299.598,0.272,280.518,281.469,283.760,284.809,284.104,280.766,279.840,280.537,281.974,282.977,285.411,279.756,284.825,285.216,282.007,283.244,0.016,-0.032,1.139,-0.000,535.048,336.269
82541.852,300.961,0.955,25.046,299.677,0.272,279.977,283.590,286.222,285.959,287.132,283.262,283.477,283.969,285.889,285.900,289.108,282.310,288.908,284.588,284.499,281.101,0.036,-0.032,1.139,-0.000,535.048,336.269
82537.821,300.961,0.955,25.043,299.598,0.592,279.652,280.911,284.188,285.018,283.779,280.766,279.733,279.357,281.863,283.186,285.516,279.543,284.720,284.693,281.384,282.793,0.026,-0.052,1.139,-0.000,535.048,336.269
82537.821,300.962,0.955,25.043,299.598,0.272,278.894,282.474,284.188,284.495,285.726,281.286,281.659,282.253,283.317,285.169,287.523,280.501,287.966,284.170,284.291,280.198,0.005,-0.032,1.129,-0.001,535.048,336.269
82533.789,300.961,0.955,25.054,299.835,0.272,279.111,279.794,282.154,284.182,283.671,280.038,279.626,280.322,281.415,283.395,284.249,279.543,284.929,283.856,282.007,281.665,0.016,-0.013,1.129,-0.000,535.048,336.269
